jd_key,jobid,opentime,title,funtype,std_job,it_related,tier,techstack,level,level_source,salary,salary_monthly,salary_weight,sample_weight,work_year,skill_vec_01,skill_vec_prof,task_vec_01,skillpoint_map,n_skills,n_tasks,n_skillpoints,n_prof
b6761a714e232dda702197ca1e55191a,113706438,2022-10-24,产品经理,产品经理/主管,产品经理,True,1,前端与用户体验,高级(5-9年),text,2.2-3.5万,28500.0,1.0,11.4355,,终身学习与知识更新|批判性逻辑思考|创造力与创新思维|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|时间与资源统筹管理|环境适应与压力耐受|数据分析与可视化|人机交互与用户体验,多方权衡与方案决策:U;人机交互与用户体验:P2;书面技术文档撰写:U;时间与资源统筹管理:U;团队协作与协调:U;数据分析与可视化:P2;需求洞察与服务意识:U;批判性逻辑思考:U,数据分析|IT项目管理|产品设计|UI/UX设计|技术文档管理,,11,5,0,8
6cd147559aaa6206b50ee106af14ddbe,114321388,2022-10-24,实施项目经理,项目经理,项目经理,True,1,,初级(0-2年),text,1.2-1.8万,15000.0,1.0,11.4434,,终身学习与知识更新|口头技术沟通与汇报|团队协作与协调|需求洞察与服务意识|时间与资源统筹管理|环境适应与压力耐受|目标导向与攻坚韧性|严谨细致与诚信自律|程序设计与软件工程,口头技术沟通与汇报:U;需求洞察与服务意识:U;时间与资源统筹管理:P3;团队协作与协调:U;程序设计与软件工程:U,售前技术支持|IT项目管理|企业系统实施|技术团队管理,,9,4,0,5
02f7d97e69a4dc916eb6f5e043ec65cf,114406470,2022-10-24,技术支持工程师-测量检测,售前/售后技术支持工程师,技术支持工程师,True,1,,,,4-6千,5000.0,1.0,11.4419,,口头技术沟通与汇报|团队协作与协调|需求洞察与服务意识|环境适应与压力耐受|严谨细致与诚信自律,需求洞察与服务意识:U;口头技术沟通与汇报:U;团队协作与协调:U,软件测试|IT技术支持|售前技术支持|售后技术支持|技术团队管理,,5,5,0,3
c3312d09b675d18fb2c5a9d624ab9ec8,114498200,2022-10-24,运维工程师,硬件工程师,运维工程师,True,1,基础设施与云原生,,,6千-1万,8000.0,1.0,11.4369,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|时间与资源统筹管理|环境适应与压力耐受|操作系统与系统管理|计算机网络与通信技术|网络安全与数据隐私,操作系统与系统管理:P2;计算机网络与通信技术:P2;网络安全与数据隐私:U;时间与资源统筹管理:U;团队协作与协调:U;口头技术沟通与汇报:U;书面技术文档撰写:U,系统运维|网络运维|IT技术支持|IT项目管理,计算机网络与通信技术:TCP/IP,8,4,1,7
4e12abcb9a52697b87a67be6edf883a5,114526753,2022-10-24,Android APP 开发工程师,软件工程师,Android开发工程师,True,3,前端与用户体验,,,1.2-2万,16000.0,1.0,11.4206,,终身学习与知识更新|书面技术文档撰写|程序设计与软件工程|软件架构与系统设计|人机交互与用户体验|计算机网络与通信技术,程序设计与软件工程:P3;软件架构与系统设计:P3;书面技术文档撰写:U;计算机网络与通信技术:P2;人机交互与用户体验:P2,应用软件开发|系统架构设计|UI/UX设计,"程序设计与软件工程:Android,Eclipse,Android SDK,JSON,HTML,HTTP;计算机网络与通信技术:HTTP;人机交互与用户体验:Android",6,3,8,5
789752b04f3c069123297b74f217649c,114630269,2022-10-24,Web前端开发工程师,Web前端开发,Web前端开发,True,1,前端与用户体验,中级(3-4年),text,5-8千,6500.0,1.0,11.4254,,程序设计与软件工程,程序设计与软件工程:P3,应用软件开发,"程序设计与软件工程:JavaScript,CSS,HTML,jQuery,Vue,ElementUI,HTTP,Webpack,YARN,npm,Git,uni-app,C#,Java,C++",1,1,15,1
7f9805f432bca3b0e18099bb5aeec429,114800384,2022-10-24,C++开发工程师,C/C++开发工程师,C/C++开发工程师,True,3,后端开发与业务逻辑,,,1-2万,15000.0,1.0,11.4474,,终身学习与知识更新|团队协作与协调|严谨细致与诚信自律|程序设计与软件工程|系统测试与质量评估|图形与交互技术|操作系统与系统管理,程序设计与软件工程:P3;系统测试与质量评估:P2;团队协作与协调:U;操作系统与系统管理:U;图形与交互技术:U,应用软件开发|软件测试|IT项目管理,"程序设计与软件工程:Git,C++;操作系统与系统管理:Linux;图形与交互技术:UE4",7,3,4,5
5acb2543f471c96f0c1a6f01cdc50319,114956996,2022-10-24,产品经理,产品经理/主管,产品经理,True,1,,中级(3-4年),text,1.5-3万,22500.0,1.0,11.4355,,终身学习与知识更新|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|环境适应与压力耐受|目标导向与攻坚韧性|严谨细致与诚信自律,书面技术文档撰写:U;团队协作与协调:P2;需求洞察与服务意识:U;多方权衡与方案决策:P3,数据分析|售前技术支持|IT项目管理|技术培训与知识赋能,,8,4,0,4
19c32d85f095e61677efde4811e127fc,115151673,2022-10-24,初级系统论证工程师,通信技术工程师,算法工程师,True,3,,初级(0-2年),title,1-1.5万,12500.0,1.0,11.4609,,口头技术沟通与汇报|团队协作与协调|需求洞察与服务意识|时间与资源统筹管理|机器学习与深度学习|计算数学与数据建模|软件架构与系统设计|计算机硬件与数字电路|计算机网络与通信技术,团队协作与协调:U;口头技术沟通与汇报:U;需求洞察与服务意识:U;时间与资源统筹管理:U;计算机网络与通信技术:P2;计算机硬件与数字电路:U;计算数学与数据建模:P2;机器学习与深度学习:U;软件架构与系统设计:P3,算法研发|系统架构设计|售前技术支持|IT项目管理,计算数学与数据建模:MATLAB,9,4,1,9
acf0048f52a916d43640dceedbd2750c,115226201,2022-10-24,项目经理,智能大厦/综合布线/安防/弱电,项目经理,True,1,,中级(3-4年),text,7千-1.2万,9500.0,1.0,11.4434,,口头技术沟通与汇报|团队协作与协调|时间与资源统筹管理|环境适应与压力耐受|目标导向与攻坚韧性|严谨细致与诚信自律|数据分析与可视化|图形与交互技术|计算机网络与通信技术|网络安全与数据隐私,团队协作与协调:U;时间与资源统筹管理:U;口头技术沟通与汇报:U;计算机网络与通信技术:P3;网络安全与数据隐私:U;图形与交互技术:P2;数据分析与可视化:U,IT项目管理|产品设计|企业系统实施,图形与交互技术:CAD,10,3,1,7
003b77b35b31ad6c49a838423c6b954c,115898349,2022-10-24,IT技术支持,网络管理(Helpdesk),IT技术支持,True,1,基础设施与云原生,初级(0-2年),text,1-1.2万,11000.0,1.0,11.4192,,口头技术沟通与汇报|书面技术文档撰写|需求洞察与服务意识|环境适应与压力耐受|操作系统与系统管理|计算机硬件与数字电路|计算机网络与通信技术|网络安全与数据隐私,操作系统与系统管理:P2;网络安全与数据隐私:U;计算机硬件与数字电路:P2;计算机网络与通信技术:P2;口头技术沟通与汇报:P2;书面技术文档撰写:P2;需求洞察与服务意识:U,网络运维|信息安全|IT技术支持,,8,3,0,7
77e5270cdaa7ff3a89f9f7a1404e06eb,116257565,2022-10-24,Java开发工程师,Java开发工程师,Java开发工程师,True,1,后端开发与业务逻辑,,,1-1.5万,12500.0,1.0,11.4381,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|环境适应与压力耐受|目标导向与攻坚韧性|数据管理与数据库|程序设计与软件工程|系统测试与质量评估,批判性逻辑思考:U;团队协作与协调:U;程序设计与软件工程:P3;数据管理与数据库:P2;口头技术沟通与汇报:U;系统测试与质量评估:U;书面技术文档撰写:U,应用软件开发|数据库开发与管理|软件测试,"程序设计与软件工程:Java,JavaScript,Spring,Spring MVC,MyBatis,Spring Boot;数据管理与数据库:SQL,MySQL,SQL Server",10,3,9,7
437a250fdd1fb7d31ba55bd3798f27e4,116400651,2022-10-24,软件开发实习生,软件工程师,Java开发工程师,True,3,后端开发与业务逻辑,实习/应届,title,6-8千,7000.0,1.0,11.4381,,终身学习与知识更新|口头技术沟通与汇报|团队协作与协调|严谨细致与诚信自律|算法与数据结构,口头技术沟通与汇报:U;团队协作与协调:U;算法与数据结构:P2,应用软件开发,,5,1,0,3
854ef77b3b7b179136b637e2a44d70c1,116559235,2022-10-24,.NET开发工程师,软件工程师,.NET开发工程师,True,1,后端开发与业务逻辑,初级(0-2年),text,8千-1.2万,10000.0,1.0,11.4604,,终身学习与知识更新|口头技术沟通与汇报|团队协作与协调|需求洞察与服务意识|环境适应与压力耐受|数据管理与数据库|程序设计与软件工程|系统部署交付与运维,口头技术沟通与汇报:U;团队协作与协调:U;需求洞察与服务意识:U;程序设计与软件工程:P3;数据管理与数据库:P2;系统部署交付与运维:P3,应用软件开发|数据库开发与管理|系统运维|IT项目管理,"程序设计与软件工程:.NET,C#,ASP.NET,JavaScript,ExtJS,jQuery,Ajax,XML,Visual Studio;数据管理与数据库:SQL",8,4,10,6
f169269d5cd0138bc0af43dc4417884a,116608865,2022-10-24,.NET开发工程师,软件工程师,.NET开发工程师,True,1,后端开发与业务逻辑,初级(0-2年),text,9千-1.3万,11000.0,1.0,11.4604,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|严谨细致与诚信自律|数据管理与数据库|程序设计与软件工程|软件架构与系统设计|系统测试与质量评估|系统部署交付与运维,程序设计与软件工程:P2;系统测试与质量评估:U;数据管理与数据库:P2;书面技术文档撰写:U;团队协作与协调:U;口头技术沟通与汇报:U;需求洞察与服务意识:U;系统部署交付与运维:U;软件架构与系统设计:P1,应用软件开发|系统架构设计|数据库开发与管理|软件测试|系统运维|IT技术支持|IT项目管理|技术文档管理,"程序设计与软件工程:ASP.NET,.NET,CSS,JavaScript,HTML;数据管理与数据库:SQL Server",10,8,6,9
304eeb873d1d52ff45fd6d153ffca8ea,117715272,2022-10-24,硬件测试工程师,硬件测试工程师,测试工程师,True,1,,中级(3-4年),text,8千-1.5万,11500.0,1.0,11.4389,,系统测试与质量评估,系统测试与质量评估:P3,软件测试,,1,1,0,1
b69e12ccc1dd1b3a81a3bbe232b76755,117811149,2022-10-24,初级java开发实习生/助理,软件工程师,Java开发工程师,True,3,后端开发与业务逻辑,实习/应届,title,4.5-6千,5250.0,1.0,11.4381,,终身学习与知识更新|严谨细致与诚信自律|程序设计与软件工程,程序设计与软件工程:U,,,3,0,0,1
c2e37b5deb228fbeaa4ebd7cb5c5e91c,118064483,2022-10-24,信息管理部经理/IT经理,IT经理/IT主管,IT经理/IT主管,True,3,安全与合规|数据存储与管理,中级(3-4年),text,1-1.5万·13薪,13541.67,1.0,11.4189,,批判性逻辑思考|口头技术沟通与汇报|团队协作与协调|多方权衡与方案决策|时间与资源统筹管理|环境适应与压力耐受|严谨细致与诚信自律|数据管理与数据库|程序设计与软件工程|软件架构与系统设计|计算机网络与通信技术|网络安全与数据隐私|云原生与分布式系统,多方权衡与方案决策:U;计算机网络与通信技术:P3;网络安全与数据隐私:P3;软件架构与系统设计:P3;时间与资源统筹管理:U;团队协作与协调:U;云原生与分布式系统:U;数据管理与数据库:P2;程序设计与软件工程:P2;口头技术沟通与汇报:U;批判性逻辑思考:U,应用软件开发|系统架构设计|数据库开发与管理|系统运维|网络运维|信息安全|IT项目管理|企业系统实施|技术团队管理,计算机网络与通信技术:TCP/IP;数据管理与数据库:SQL,13,9,2,11
5a5ee94ea354b60fc6c40fe2d8e56123,118163757,2022-10-24,售后工程师(江西),售前/售后技术支持工程师,技术支持工程师,True,3,,初级(0-2年),text,7千-1.2万,9500.0,1.0,11.4419,,终身学习与知识更新|口头技术沟通与汇报|团队协作与协调|需求洞察与服务意识|环境适应与压力耐受,团队协作与协调:U;需求洞察与服务意识:U;口头技术沟通与汇报:U,IT技术支持|售前技术支持|售后技术支持,,5,3,0,3
1f03590ea104401fd2e10e2d822200d4,118453208,2022-10-24,Linux开发工程师,软件工程师,C/C++开发工程师,True,3,基础设施与云原生,初级(0-2年),text,7千-1.4万,10500.0,1.0,11.4474,,书面技术文档撰写|程序设计与软件工程|软件架构与系统设计|操作系统与系统管理|嵌入式系统与固件开发|计算机网络与通信技术,操作系统与系统管理:P3;计算机网络与通信技术:P3;嵌入式系统与固件开发:U;书面技术文档撰写:U;程序设计与软件工程:P3;软件架构与系统设计:U,应用软件开发|嵌入式软件开发|技术文档管理,"操作系统与系统管理:Linux;嵌入式系统与固件开发:Linux;计算机网络与通信技术:TCP/IP,NAT,DHCP,DNS;程序设计与软件工程:Linux",6,3,7,6
655ae75c5d43482b193137c7e496196e,118529563,2022-10-24,ROS机器人系统工程师,软件工程师,系统工程师,True,1,后端开发与业务逻辑,,,1-2万,15000.0,1.0,11.4248,,计算机视觉与多模态|程序设计与软件工程|算法与数据结构|软件架构与系统设计|操作系统与系统管理|嵌入式系统与固件开发,程序设计与软件工程:P3;嵌入式系统与固件开发:P4;操作系统与系统管理:P2;计算机视觉与多模态:P2;算法与数据结构:P2;软件架构与系统设计:P4,嵌入式软件开发|算法研发|系统架构设计,程序设计与软件工程:C++;操作系统与系统管理:Linux;嵌入式系统与固件开发:ROS;计算机视觉与多模态:SLAM;算法与数据结构:路径规划,6,3,5,6
f405cd83bacf061c1fbce6b137039c77,119035939,2022-10-24,嵌入式软件工程师,电子软件开发(ARM/MCU...),软件工程师,True,1,后端开发与业务逻辑,初级(0-2年),text,1-2万,15000.0,1.0,11.4354,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|时间与资源统筹管理|环境适应与压力耐受|目标导向与攻坚韧性|程序设计与软件工程|系统测试与质量评估|操作系统与系统管理|嵌入式系统与固件开发|计算机网络与通信技术,程序设计与软件工程:P3;嵌入式系统与固件开发:P2;系统测试与质量评估:P2;书面技术文档撰写:U;计算机网络与通信技术:P2;需求洞察与服务意识:U;口头技术沟通与汇报:U;时间与资源统筹管理:U;操作系统与系统管理:P2;团队协作与协调:U,应用软件开发|嵌入式软件开发|软件测试|IT技术支持|售后技术支持,程序设计与软件工程:C++;计算机网络与通信技术:TCP/IP;操作系统与系统管理:Linux,12,5,3,10
65894918ac345b6aba410099e87beffb,119066414,2022-10-24,IT软件开发工程师,软件工程师,PHP开发工程师,True,3,后端开发与业务逻辑,,,15-20万/年,14583.33,1.0,11.54,,口头技术沟通与汇报|团队协作与协调|环境适应与压力耐受|严谨细致与诚信自律|数据管理与数据库|程序设计与软件工程|人机交互与用户体验|操作系统与系统管理|系统部署交付与运维,程序设计与软件工程:P2;系统部署交付与运维:P3;数据管理与数据库:P3;团队协作与协调:U;人机交互与用户体验:P2;操作系统与系统管理:P2;口头技术沟通与汇报:U,应用软件开发|数据库开发与管理|系统运维|UI/UX设计,"程序设计与软件工程:PHP,Java,JavaScript,jQuery;数据管理与数据库:Oracle,SQL Server,SQL;操作系统与系统管理:Linux,Shell",9,4,9,7
e54597ee6b828be3cfbf5ae68b50af60,119327759,2022-10-24,软件工程师,嵌入式软件开发(Linux/单片机/PLC/DSP…),软件工程师,True,1,后端开发与业务逻辑,,,7-14万/年,8750.0,1.0,11.4354,,口头技术沟通与汇报|团队协作与协调|程序设计与软件工程|图形与交互技术|计算机硬件与数字电路|嵌入式系统与固件开发,程序设计与软件工程:U;计算机硬件与数字电路:P2;嵌入式系统与固件开发:P2;图形与交互技术:P2;口头技术沟通与汇报:U;团队协作与协调:U,嵌入式软件开发|硬件开发,"图形与交互技术:AutoCAD,Altium Designer",6,2,2,6
ae596956e54f3b02b9ed2577c175a41f,119356174,2022-10-24,IT支持专员,ERP实施顾问,IT技术支持,True,3,基础设施与云原生,初级(0-2年),text,8千-1.5万,11500.0,1.0,11.4192,,口头技术沟通与汇报|团队协作与协调|需求洞察与服务意识|信息管理与数字素养|系统测试与质量评估|操作系统与系统管理|计算机网络与通信技术|系统部署交付与运维,系统部署交付与运维:P2;团队协作与协调:U;需求洞察与服务意识:U;信息管理与数字素养:U;操作系统与系统管理:P2;计算机网络与通信技术:P2;系统测试与质量评估:P2;口头技术沟通与汇报:U,软件测试|系统运维|IT技术支持|企业系统实施,操作系统与系统管理:Linux;计算机网络与通信技术:TCP/IP,8,4,2,8
98b19bd2c989d20fd0edf263e3d290be,119382263,2022-10-24,项目经理,项目经理,项目经理,True,1,,,,1.5-2万,17500.0,1.0,11.4434,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|说服与分歧谈判|需求洞察与服务意识|多方权衡与方案决策|时间与资源统筹管理|目标导向与攻坚韧性|严谨细致与诚信自律,多方权衡与方案决策:U;时间与资源统筹管理:U;团队协作与协调:U;需求洞察与服务意识:U;书面技术文档撰写:U;说服与分歧谈判:U;口头技术沟通与汇报:U,IT项目管理|技术文档管理|技术团队管理,,9,3,0,7
1cf7dc1877af57e9a28acc23ec334676,119420165,2022-10-24,APP软件工程师,软件工程师,软件工程师,True,1,后端开发与业务逻辑,,,8千-1.5万,11500.0,1.0,11.4354,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|多方权衡与方案决策|严谨细致与诚信自律|程序设计与软件工程|软件架构与系统设计|系统测试与质量评估|计算机网络与通信技术,程序设计与软件工程:P3;书面技术文档撰写:U;软件架构与系统设计:P3;批判性逻辑思考:U;多方权衡与方案决策:U;系统测试与质量评估:U;计算机网络与通信技术:P2;团队协作与协调:U;口头技术沟通与汇报:U,应用软件开发|软件测试|技术文档管理,"程序设计与软件工程:Java,JavaScript,PHP,Objective-C,Swift;计算机网络与通信技术:HTTP,TCP/IP,Socket",11,3,8,9
708d8229ec8db370ee232cad7d5c0cef,119420577,2022-10-24,JAVA软件工程师,软件工程师,软件工程师,True,1,后端开发与业务逻辑,初级(0-2年),text,9千-1.8万,13500.0,1.0,11.4354,,终身学习与知识更新|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|时间与资源统筹管理|环境适应与压力耐受|目标导向与攻坚韧性|数据管理与数据库|程序设计与软件工程|系统测试与质量评估|计算机网络与通信技术|云原生与分布式系统|系统部署交付与运维,程序设计与软件工程:P2;系统测试与质量评估:P2;书面技术文档撰写:U;时间与资源统筹管理:U;团队协作与协调:U;系统部署交付与运维:P1;计算机网络与通信技术:P2;数据管理与数据库:P2;云原生与分布式系统:P1;需求洞察与服务意识:U,应用软件开发|数据库开发与管理|软件测试|系统运维|技术文档管理,"程序设计与软件工程:Java,Spring Boot,Spring,Spring MVC,MyBatis,Netty,Git,SVN,Maven,Eclipse,IntelliJ IDEA,Play;计算机网络与通信技术:HTTP,Socket;数据管理与数据库:PostgreSQL,MySQL,Oracle;系统部署交付与运维:Tomcat,Nginx;云原生与分布式系统:Docker",13,5,20,10
48c56762381ac5efd440d33b6e24c550,119561015,2022-10-24,软件项目经理,项目经理,项目经理,True,1,基础设施与云原生|后端开发与业务逻辑,中级(3-4年),text,8千-1万,9000.0,1.0,11.4434,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|时间与资源统筹管理|环境适应与压力耐受|目标导向与攻坚韧性|严谨细致与诚信自律|程序设计与软件工程,团队协作与协调:P3;多方权衡与方案决策:U;需求洞察与服务意识:U;书面技术文档撰写:P3;时间与资源统筹管理:P3;口头技术沟通与汇报:P3;程序设计与软件工程:P3,IT项目管理|产品设计|企业系统实施|技术文档管理|技术团队管理,,10,5,0,7
1f474028d85bb53bab5792c914c8cae0,119869195,2022-10-24,Java高级开发工程师,Java开发工程师,Java开发工程师,True,3,后端开发与业务逻辑,高级(5-9年),title,1-1.5万,12500.0,1.0,11.4381,,程序设计与软件工程|软件架构与系统设计|操作系统与系统管理,程序设计与软件工程:P3;软件架构与系统设计:P3;操作系统与系统管理:P2,应用软件开发|系统运维,"程序设计与软件工程:Java,C#,Cordova,Spring,Spring Boot,Hibernate;操作系统与系统管理:IIS,Apache,Tomcat,JBoss,Nginx,Windows Server,Linux",3,2,13,3
cce72816c7204a4e6805b61c6a3b3266,119908769,2022-10-24,C#高级开发工程师,软件工程师,.NET开发工程师,True,3,后端开发与业务逻辑,高级(5-9年),text,1-2万,15000.0,1.0,11.4604,,终身学习与知识更新|书面技术文档撰写|团队协作与协调|数据管理与数据库|程序设计与软件工程|软件架构与系统设计|系统测试与质量评估|嵌入式系统与固件开发|系统部署交付与运维,书面技术文档撰写:U;软件架构与系统设计:P3;程序设计与软件工程:P3;团队协作与协调:U;系统测试与质量评估:P2;系统部署交付与运维:P2;数据管理与数据库:P3;嵌入式系统与固件开发:U,应用软件开发|系统架构设计|数据库开发与管理|软件测试|系统运维|企业系统实施|技术文档管理,"程序设计与软件工程:C#,.NET Framework,.NET Core,HTML,CSS,JavaScript,jQuery,Ajax,XML,Vue;数据管理与数据库:SQL Server,MySQL,SQL;嵌入式系统与固件开发:PLC",9,7,14,8
5f7fa8ed57600eda0da20e923cd692ba,120048729,2022-10-24,嵌入式开发工程师（应用协议方向）,高级软件工程师,嵌入式软件开发,True,3,基础设施与云原生|后端开发与业务逻辑,,,1.7-3万,23500.0,1.0,11.4271,,终身学习与知识更新|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|环境适应与压力耐受|目标导向与攻坚韧性|程序设计与软件工程|系统测试与质量评估|操作系统与系统管理|计算机硬件与数字电路|嵌入式系统与固件开发|计算机网络与通信技术,嵌入式系统与固件开发:P2;计算机网络与通信技术:P2;操作系统与系统管理:P2;程序设计与软件工程:P2;系统测试与质量评估:P2;书面技术文档撰写:U;需求洞察与服务意识:U;团队协作与协调:U;计算机硬件与数字电路:U;口头技术沟通与汇报:U,应用软件开发|嵌入式软件开发|软件测试|IT技术支持|售后技术支持|硬件开发|技术文档管理,"计算机网络与通信技术:TCP/IP,OAM,OMCI,TR-069,PPPoE,DHCP,DNS,Port Forwarding;操作系统与系统管理:Linux;程序设计与软件工程:C++;嵌入式系统与固件开发:Linux",13,7,11,10
066a12d07b27ec1febf46f4084a64134,120083835,2022-10-24,.NET高级开发工程师（国内百强企业）,.NET开发工程师,.NET开发工程师,True,3,后端开发与业务逻辑,高级(5-9年),text,1.5-2万,17500.0,1.0,11.4604,,终身学习与知识更新|创造力与创新思维|口头技术沟通与汇报|团队协作与协调|时间与资源统筹管理|数据管理与数据库|程序设计与软件工程|软件架构与系统设计|系统测试与质量评估|系统部署交付与运维,团队协作与协调:U;口头技术沟通与汇报:U;时间与资源统筹管理:U;软件架构与系统设计:P2;系统测试与质量评估:P2;系统部署交付与运维:P3;程序设计与软件工程:P2;数据管理与数据库:P2,应用软件开发|数据库开发与管理|软件测试|系统运维,"程序设计与软件工程:C#,.NET,.NET Core,EF Core,LINQ;数据管理与数据库:SQL,SQL Server,MySQL",10,4,8,8
9f15a0acb784b2ee1bc8780516862f53,120119827,2022-10-24,架构设计师/需求分析师,高级软件工程师,架构师,True,3,数据存储与管理|后端开发与业务逻辑,,,12-20万/年,13333.33,1.0,11.4305,,终身学习与知识更新|创造力与创新思维|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|时间与资源统筹管理|目标导向与攻坚韧性|数据管理与数据库|程序设计与软件工程|软件架构与系统设计|云原生与分布式系统,软件架构与系统设计:P4;数据管理与数据库:P3;多方权衡与方案决策:U;时间与资源统筹管理:U;需求洞察与服务意识:U;书面技术文档撰写:U;团队协作与协调:U;程序设计与软件工程:P3;云原生与分布式系统:P3,应用软件开发|系统架构设计|数据库开发与管理|IT项目管理|产品设计,程序设计与软件工程:Java,12,5,1,9
d4f5a65263c9dec2f5fe4c54805312a8,120132771,2022-10-24,C#程序员,.NET开发工程师,C#开发工程师,True,3,后端开发与业务逻辑,初级(0-2年),text,1.5-1.8万,16500.0,1.0,11.4583,,终身学习与知识更新|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|数据管理与数据库|程序设计与软件工程|软件架构与系统设计,程序设计与软件工程:P3;软件架构与系统设计:P3;团队协作与协调:U;数据管理与数据库:P3;口头技术沟通与汇报:U;书面技术文档撰写:U,应用软件开发|系统架构设计|数据库开发与管理|IT技术支持|技术文档管理,"程序设计与软件工程:ASP.NET,WinForms,C#,DevExpress;数据管理与数据库:SQL Server,Oracle",7,5,6,6
dd86ee1b811d3aea94de9328bad31a53,120155726,2022-10-24,Java开发工程师,软件工程师,Java开发工程师,True,1,后端开发与业务逻辑,初级(0-2年),text,8千-1.5万,11500.0,1.0,11.4381,,终身学习与知识更新|口头技术沟通与汇报|团队协作与协调|严谨细致与诚信自律|数据管理与数据库|程序设计与软件工程|算法与数据结构|软件架构与系统设计|系统测试与质量评估|操作系统与系统管理|计算机网络与通信技术|云原生与分布式系统|系统部署交付与运维,程序设计与软件工程:P3;软件架构与系统设计:P3;系统测试与质量评估:P2;口头技术沟通与汇报:U;算法与数据结构:P2;云原生与分布式系统:P3;数据管理与数据库:P2;计算机网络与通信技术:P2;操作系统与系统管理:P2;系统部署交付与运维:U;团队协作与协调:U,应用软件开发|系统架构设计|数据库开发与管理|软件测试|系统运维|技术文档管理|技术培训与知识赋能,"程序设计与软件工程:Java,Spring,MyBatis,Spring MVC,Dubbo,Spring Boot,Spring Cloud;数据管理与数据库:MySQL,Redis;计算机网络与通信技术:RabbitMQ,Nginx,Tomcat;操作系统与系统管理:Linux,Shell;云原生与分布式系统:Docker;系统部署交付与运维:Jenkins,Docker,Maven",13,7,18,11
08fa08c5cd3fb8c728963dbd3ba73e79,120250728,2022-10-24,Field Service Engineer（Dep）,半导体技术,技术支持工程师,True,3,,,,1.5-2万,17500.0,1.0,11.4419,,口头技术沟通与汇报|计算机硬件与数字电路,计算机硬件与数字电路:P3;口头技术沟通与汇报:U,,,2,0,0,2
08ea532fd8466c0e8381c2e122866d7d,120259668,2022-10-24,嵌入式软件工程师,嵌入式软件开发(Linux/单片机/PLC/DSP…),软件工程师,True,1,后端开发与业务逻辑,初级(0-2年),text,10-20万/年,12500.0,1.0,11.4354,,批判性逻辑思考|口头技术沟通与汇报|团队协作与协调|自我监测与工作复盘|严谨细致与诚信自律|程序设计与软件工程|软件架构与系统设计|系统测试与质量评估|操作系统与系统管理|计算机硬件与数字电路|嵌入式系统与固件开发,团队协作与协调:U;自我监测与工作复盘:U;批判性逻辑思考:U;口头技术沟通与汇报:U;软件架构与系统设计:P3;嵌入式系统与固件开发:P2;计算机硬件与数字电路:U;系统测试与质量评估:U;程序设计与软件工程:P2;操作系统与系统管理:P3,嵌入式软件开发|硬件开发,程序设计与软件工程:C++;操作系统与系统管理:Linux;嵌入式系统与固件开发:Linux,11,2,3,10
fae29d648a872d4875ac11a5c726b0f2,120366525,2022-10-24,软件工程师,高级软件工程师,软件工程师,True,1,后端开发与业务逻辑,,,1-2万,15000.0,1.0,11.4354,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|自我监测与工作复盘|严谨细致与诚信自律|程序设计与软件工程|算法与数据结构|系统测试与质量评估|操作系统与系统管理|嵌入式系统与固件开发|计算机网络与通信技术|系统部署交付与运维,程序设计与软件工程:P2;需求洞察与服务意识:U;自我监测与工作复盘:U;系统测试与质量评估:U;系统部署交付与运维:U;书面技术文档撰写:U;团队协作与协调:U;口头技术沟通与汇报:U;嵌入式系统与固件开发:P2;算法与数据结构:P2;操作系统与系统管理:P2;计算机网络与通信技术:P3,嵌入式软件开发|软件测试|系统运维|IT技术支持|技术文档管理|技术培训与知识赋能,"操作系统与系统管理:Linux;计算机网络与通信技术:TCP/IP,Socket,VoIP,Wi-Fi,PON",13,6,6,12
a06691a0b3bb5a98accc030b8e2b3878,120410254,2022-10-24,测试工程师,软件测试工程师,测试工程师,True,1,,初级(0-2年),text,1-1.5万,12500.0,1.0,11.4389,,批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|信息管理与数字素养|多方权衡与方案决策|系统测试与质量评估,系统测试与质量评估:P3;团队协作与协调:U;书面技术文档撰写:U;多方权衡与方案决策:U;批判性逻辑思考:U;口头技术沟通与汇报:U;信息管理与数字素养:U,软件测试|IT资产管理|技术文档管理,,7,3,0,7
