forecast_quarter,job,skill,p50_uni,p50_cov,signal,signal_dir,last_share,n_hist_quarters
2026-Q3,智能驾驶测试工程师,软件架构与系统设计,0.027675912,0.02714313194155693,-0.0005327800584430699,down,0.0405,16.0
2026-Q3,智能驾驶测试工程师,需求洞察与服务意识,0.03293645,0.032351747155189514,-0.0005847028448104849,down,0.0405,16.0
2026-Q3,机器人感知算法工程师,AI输出质量评估,4.5341207e-05,9.92028508335352e-05,5.3861643833535196e-05,up,0.0,1.0
2026-Q3,机器人感知算法工程师,严谨细致与诚信自律,0.0003014193,0.0002810056321322918,-2.0413667867708182e-05,down,0.0,1.0
2026-Q3,机器人感知算法工程师,团队协作与协调,0.0003014193,0.0003341245464980602,3.270524649806025e-05,up,0.0,1.0
2026-Q3,机器人感知算法工程师,嵌入式系统与固件开发,0.00011487305,0.00025371648371219635,0.00013884343371219635,up,0.0,1.0
2026-Q3,机器人感知算法工程师,批判性逻辑思考,0.0003014193,0.0003489220980554819,4.7502798055481935e-05,up,0.0,1.0
2026-Q3,机器人感知算法工程师,操作系统与系统管理,0.0003014193,0.00035746279172599316,5.604349172599318e-05,up,0.0,1.0
2026-Q3,机器人感知算法工程师,程序设计与软件工程,0.00011487305,0.00023574801161885262,0.00012087496161885262,up,0.0,1.0
2026-Q3,机器人感知算法工程师,算法与数据结构,0.00011487305,0.00017659366130828857,6.172061130828857e-05,up,0.0,1.0
2026-Q3,机器人感知算法工程师,系统测试与质量评估,0.00011487305,0.0002861684188246727,0.0001712953688246727,up,0.0,1.0
2026-Q3,机器人感知算法工程师,系统部署交付与运维,0.0003014193,0.00033892435021698475,3.750505021698477e-05,up,0.0,1.0
2026-Q3,机器人感知算法工程师,计算数学与数据建模,0.00011487305,0.00026888027787208557,0.00015400722787208557,up,0.0,1.0
2026-Q3,机器人感知算法工程师,计算机网络与通信技术,0.0003014193,0.0003245726693421602,2.315336934216025e-05,up,0.0,1.0
2026-Q3,机器人感知算法工程师,计算机视觉与多模态,0.00011487305,0.0002739112824201584,0.0001590382324201584,up,0.0,1.0
2026-Q3,机器人感知算法工程师,软件架构与系统设计,0.00011487305,0.00029351748526096344,0.00017864443526096344,up,0.0,1.0
2026-Q3,机器学习工程师,AI任务拆解与规划,0.012389259,0.01233549416065216,-5.3764839347839044e-05,down,0.0127,17.0
2026-Q3,机器学习工程师,AI安全与风险防控,0.0036557135,0.0037824688479304314,0.00012675534793043152,up,0.0045,15.0
2026-Q3,机器学习工程师,AI幻觉检测与缓解能力,0.00025769847,0.00040428206557407975,0.00014658359557407973,up,0.0009,1.0
2026-Q3,机器学习工程师,AI幻觉识别与校验,0.00235588,0.0025525293312966824,0.0001966493312966825,up,0.0045,13.0
2026-Q3,机器学习工程师,AI智能体构建与编排,0.019409537,0.01981842704117298,0.00040889004117298025,up,0.0191,15.0
2026-Q3,机器学习工程师,AI输出质量评估,0.0038188132,0.00393337570130825,0.00011456250130825046,up,0.0082,11.0
2026-Q3,机器学习工程师,RAG与向量数据库,0.01116543,0.01159168966114521,0.00042625966114520977,up,0.0154,16.0
2026-Q3,机器学习工程师,严谨细致与诚信自律,0.017698962,0.017777789384126663,7.882738412666457e-05,up,0.0172,17.0
2026-Q3,机器学习工程师,书面技术文档撰写,0.034242835,0.0342651791870594,2.234418705940322e-05,up,0.0336,17.0
2026-Q3,机器学习工程师,云原生与分布式系统,0.016678719,0.016499167308211327,-0.00017955169178867497,down,0.0154,17.0
2026-Q3,机器学习工程师,人机交互与用户体验,0.006275244,0.006279611960053444,4.367960053443774e-06,up,0.0064,17.0
2026-Q3,机器学习工程师,人机语义对齐与协同,0.00061936805,0.0005909702158533037,-2.839783414669637e-05,down,0.0009,3.0
2026-Q3,机器学习工程师,仿真数据合成,0.0005502336,0.00044843845535069704,-0.00010179514464930296,down,0.0,9.0
2026-Q3,机器学习工程师,信息管理与数字素养,0.005776721,0.005953992251306772,0.00017727125130677195,up,0.0064,17.0
2026-Q3,机器学习工程师,创造力与创新思维,0.02419146,0.0240672305226326,-0.00012422947736740256,down,0.0263,17.0
2026-Q3,机器学习工程师,口头技术沟通与汇报,0.04348273,0.04414261132478714,0.0006598813247871427,up,0.0426,17.0
2026-Q3,机器学习工程师,团队协作与协调,0.06365653,0.06378759443759918,0.0001310644375991793,up,0.0617,17.0
2026-Q3,机器学习工程师,图形与交互技术,0.0017230206,0.00166756147518754,-5.5459124812459954e-05,down,0.0,13.0
2026-Q3,机器学习工程师,多方权衡与方案决策,0.016524035,0.016613326966762543,8.92919667625433e-05,up,0.0172,17.0
2026-Q3,机器学习工程师,大数据与分布式计算,0.015011568,0.015034971758723259,2.3403758723259532e-05,up,0.0145,17.0
2026-Q3,机器学习工程师,大模型开发与微调,0.017702073,0.01798338070511818,0.0002813077051181806,up,0.02,17.0
2026-Q3,机器学习工程师,大模型选型与评测,0.017454179,0.017274437472224236,-0.0001797415277757647,down,0.02,15.0
2026-Q3,机器学习工程师,嵌入式系统与固件开发,0.0059727994,0.005954319145530462,-1.848025446953786e-05,down,0.0036,16.0
2026-Q3,机器学习工程师,异构模态组合与泛化能力,-6.040995e-06,-1.3227690942585468e-07,5.908718090574145e-06,up,0.0,3.0
2026-Q3,机器学习工程师,归纳与演绎推理,0.0032849396,0.003257047152146697,-2.78924478533029e-05,down,0.0027,16.0
2026-Q3,机器学习工程师,批判性逻辑思考,0.03927025,0.03920968621969223,-6.056378030776938e-05,down,0.0417,17.0
2026-Q3,机器学习工程师,提示设计与提示工程,0.011258919,0.011224872432649136,-3.404656735086359e-05,down,0.0127,13.0
2026-Q3,机器学习工程师,操作系统与系统管理,0.005914041,0.0058665028773248196,-4.7538122675180525e-05,down,0.0054,17.0
2026-Q3,机器学习工程师,数据分析与可视化,0.047084786,0.04624831676483154,-0.0008364692351684536,down,0.0481,17.0
2026-Q3,机器学习工程师,数据管理与数据库,0.03476664,0.03467432036995888,-9.231963004112387e-05,down,0.0345,17.0
2026-Q3,机器学习工程师,时间与资源统筹管理,0.0122194085,0.012189703993499279,-2.970450650072176e-05,down,0.0127,17.0
2026-Q3,机器学习工程师,机器学习与深度学习,0.06839776,0.06892209500074387,0.0005243350007438641,up,0.069,17.0
2026-Q3,机器学习工程师,环境适应与压力耐受,0.015225377,0.015213174745440483,-1.2202254559516915e-05,down,0.0181,17.0
2026-Q3,机器学习工程师,生成式AI原理与应用,0.028030882,0.027430137619376183,-0.0006007443806238175,down,0.0272,14.0
2026-Q3,机器学习工程师,生成式AI应用开发,0.027792744,0.0276259183883667,-0.00016682561163330195,down,0.0336,17.0
2026-Q3,机器学习工程师,目标导向与攻坚韧性,0.02350458,0.023455187678337097,-4.9392321662903443e-05,down,0.0227,17.0
2026-Q3,机器学习工程师,程序设计与软件工程,0.06587605,0.06629449129104614,0.00041844129104613714,up,0.0662,17.0
2026-Q3,机器学习工程师,算法与数据结构,0.021860624,0.02219162881374359,0.00033100481374359267,up,0.0127,17.0
2026-Q3,机器学习工程师,系统测试与质量评估,0.016316937,0.01625201664865017,-6.492035134983073e-05,down,0.0163,17.0
2026-Q3,机器学习工程师,系统部署交付与运维,0.02088068,0.02095547318458557,7.47931845855726e-05,up,0.0218,17.0
2026-Q3,机器学习工程师,终身学习与知识更新,0.052740935,0.0524437241256237,-0.00029721087437629967,down,0.0535,17.0
2026-Q3,机器学习工程师,网络安全与数据隐私,0.0043889834,0.004547696094959974,0.0001587126949599742,up,0.0045,16.0
2026-Q3,机器学习工程师,自我监测与工作复盘,0.0072991773,0.007238606922328472,-6.0570377671527974e-05,down,0.01,17.0
2026-Q3,机器学习工程师,自然语言处理技术,0.015927449,0.015869293361902237,-5.8155638097762835e-05,down,0.0163,17.0
2026-Q3,机器学习工程师,计算数学与数据建模,0.033896685,0.03443538025021553,0.0005386952502155276,up,0.0327,17.0
2026-Q3,机器学习工程师,计算机硬件与数字电路,0.003692393,0.0036858064122498035,-6.586587750196434e-06,down,0.0045,17.0
2026-Q3,机器学习工程师,计算机网络与通信技术,0.006008972,0.005932994652539492,-7.597734746050792e-05,down,0.0054,16.0
2026-Q3,机器学习工程师,计算机视觉与多模态,0.0154556865,0.015635091811418533,0.00017940531141853386,up,0.0127,17.0
2026-Q3,机器学习工程师,说服与分歧谈判,0.0011545882,0.0011513750068843365,-3.2131931156636085e-06,down,0.0018,12.0
2026-Q3,机器学习工程师,负责任AI与可解释性,0.005845207,0.0059547508135437965,0.0001095438135437967,up,0.0073,15.0
2026-Q3,机器学习工程师,软件架构与系统设计,0.019228276,0.01929338648915291,6.511048915290932e-05,up,0.0136,17.0
2026-Q3,机器学习工程师,需求洞察与服务意识,0.03436553,0.034088484942913055,-0.0002770450570869429,down,0.0408,17.0
2026-Q3,架构师,AI任务拆解与规划,0.00627926,0.0062568471767008305,-2.241282329916959e-05,down,0.0081,17.0
2026-Q3,架构师,AI安全与风险防控,0.0050134445,0.004934733733534813,-7.871076646518739e-05,down,0.0061,17.0
2026-Q3,架构师,AI幻觉识别与校验,0.0036888965,0.003680524416267872,-8.372083732127982e-06,down,0.0034,10.0
2026-Q3,架构师,AI智能体构建与编排,0.014721072,0.014425711706280708,-0.00029536029371929166,down,0.0121,10.0
2026-Q3,架构师,AI输出质量评估,0.00071824685,0.0007485429523512721,3.0296102351272066e-05,up,0.0013,12.0
2026-Q3,架构师,RAG与向量数据库,0.01184782,0.01157617848366499,-0.00027164151633501075,down,0.0108,12.0
2026-Q3,架构师,严谨细致与诚信自律,0.018273586,0.01820083148777485,-7.275451222515245e-05,down,0.0196,17.0
2026-Q3,架构师,书面技术文档撰写,0.039782453,0.03998297452926636,0.00020052152926635508,up,0.0371,17.0
2026-Q3,架构师,云原生与分布式系统,0.045689136,0.04568374156951904,-5.394430480955281e-06,down,0.0452,17.0
2026-Q3,架构师,人机交互与用户体验,0.0061261486,0.006162954494357109,3.68058943571092e-05,up,0.0054,17.0
2026-Q3,架构师,人机语义对齐与协同,0.001066771,0.0010542655363678932,-1.2505463632106776e-05,down,0.002,5.0
2026-Q3,架构师,仿真数据合成,7.883893e-06,5.945126758888364e-06,-1.938766241111636e-06,down,0.0,6.0
2026-Q3,架构师,信息管理与数字素养,0.0036811233,0.00380617193877697,0.00012504863877697012,up,0.0034,17.0
2026-Q3,架构师,创造力与创新思维,0.023414603,0.023453854024410248,3.925102441024869e-05,up,0.0243,17.0
2026-Q3,架构师,口头技术沟通与汇报,0.05048594,0.051021039485931396,0.0005350994859313965,up,0.0492,17.0
2026-Q3,架构师,团队协作与协调,0.070648074,0.0707985907793045,0.00015051677930449925,up,0.0695,17.0
2026-Q3,架构师,图形与交互技术,0.0019389846,0.002089894376695156,0.00015090977669515618,up,0.0013,17.0
2026-Q3,架构师,多方权衡与方案决策,0.030956812,0.03098239004611969,2.5578046119689724e-05,up,0.0297,17.0
2026-Q3,架构师,大数据与分布式计算,0.02084098,0.02073095738887787,-0.00011002261112212988,down,0.0189,17.0
2026-Q3,架构师,大模型开发与微调,0.008653083,0.00856492854654789,-8.815445345211094e-05,down,0.0088,14.0
2026-Q3,架构师,大模型选型与评测,0.012095201,0.011814160272479057,-0.00028104072752094256,down,0.0115,16.0
2026-Q3,架构师,嵌入式系统与固件开发,0.013592735,0.013483279384672642,-0.00010945561532735813,down,0.0128,17.0
2026-Q3,架构师,异构模态组合与泛化能力,-5.4057637e-07,-3.5673474485520273e-07,1.8384162514479727e-07,up,0.0,2.0
2026-Q3,架构师,归纳与演绎推理,0.0037791668,0.003875053022056818,9.588622205681813e-05,up,0.004,17.0
2026-Q3,架构师,批判性逻辑思考,0.034041323,0.03374568372964859,-0.00029563927035140825,down,0.0317,17.0
2026-Q3,架构师,提示设计与提示工程,0.006647948,0.006851189769804478,0.0002032417698044778,up,0.0074,10.0
2026-Q3,架构师,操作系统与系统管理,0.013191802,0.013006480410695076,-0.00018532158930492475,down,0.0135,17.0
2026-Q3,架构师,数据分析与可视化,0.012451916,0.012510706670582294,5.879067058229409e-05,up,0.0128,17.0
2026-Q3,架构师,数据管理与数据库,0.040673755,0.04042096808552742,-0.0002527869144725789,down,0.0425,17.0
2026-Q3,架构师,时间与资源统筹管理,0.026704993,0.0267168115824461,1.1818582446098541e-05,up,0.027,17.0
2026-Q3,架构师,机器学习与深度学习,0.017630348,0.01783032901585102,0.00019998101585102027,up,0.0182,17.0
2026-Q3,架构师,环境适应与压力耐受,0.018698152,0.018375111743807793,-0.00032304025619220647,down,0.0169,17.0
2026-Q3,架构师,生成式AI原理与应用,0.0074337428,0.0076057324185967445,0.00017198961859674414,up,0.0081,12.0
2026-Q3,架构师,生成式AI应用开发,0.017537761,0.018233787268400192,0.0006960262684001933,up,0.0169,17.0
2026-Q3,架构师,目标导向与攻坚韧性,0.03652136,0.036480825394392014,-4.053460560798916e-05,down,0.0371,17.0
2026-Q3,架构师,程序设计与软件工程,0.057986397,0.05828715115785599,0.0003007541578559855,up,0.06,17.0
2026-Q3,架构师,算法与数据结构,0.008235676,0.00857708603143692,0.00034141003143691936,up,0.0094,17.0
2026-Q3,架构师,系统测试与质量评估,0.02580022,0.02579583041369915,-4.389586300848625e-06,down,0.0263,17.0
2026-Q3,架构师,系统部署交付与运维,0.029164605,0.02923092618584633,6.632118584632904e-05,up,0.0303,17.0
2026-Q3,架构师,终身学习与知识更新,0.03881147,0.039824649691581726,0.0010131796915817254,up,0.0364,17.0
2026-Q3,架构师,网络安全与数据隐私,0.024656817,0.024639606475830078,-1.7210524169922886e-05,down,0.0249,17.0
2026-Q3,架构师,自我监测与工作复盘,0.008407933,0.008328634314239025,-7.929868576097426e-05,down,0.0088,17.0
2026-Q3,架构师,自然语言处理技术,0.0032740394,0.0032036318443715572,-7.040755562844276e-05,down,0.0034,17.0
2026-Q3,架构师,计算数学与数据建模,0.007464665,0.007454473990947008,-1.0191009052991536e-05,down,0.0074,17.0
2026-Q3,架构师,计算机硬件与数字电路,0.011720722,0.011839003302156925,0.00011828130215692581,up,0.0142,17.0
2026-Q3,架构师,计算机网络与通信技术,0.025325408,0.025670360773801804,0.00034495277380180295,up,0.0256,17.0
2026-Q3,架构师,计算机视觉与多模态,0.009968792,0.009925488382577896,-4.330361742210451e-05,down,0.0094,17.0
2026-Q3,架构师,说服与分歧谈判,0.008385563,0.008309081196784973,-7.648180321502725e-05,down,0.0094,17.0
2026-Q3,架构师,负责任AI与可解释性,0.00445657,0.004432921297848225,-2.3648702151775336e-05,down,0.0067,16.0
2026-Q3,架构师,软件架构与系统设计,0.073700435,0.07384750992059708,0.00014707492059708172,up,0.0735,17.0
2026-Q3,架构师,需求洞察与服务意识,0.038794998,0.03846241533756256,-0.00033258266243743617,down,0.0378,17.0
2026-Q3,测试工程师,AI任务拆解与规划,0.0006567517,0.0006804352742619812,2.3683574261981213e-05,up,0.0013,16.0
2026-Q3,测试工程师,AI安全与风险防控,0.00087951974,0.0008774944581091404,-2.0252818908596216e-06,down,0.001,15.0
2026-Q3,测试工程师,AI幻觉识别与校验,0.00010875912,0.00011342526704538614,4.666147045386134e-06,up,0.0005,4.0
2026-Q3,测试工程师,AI智能体构建与编排,0.00022619113,0.00024911100626923144,2.2919876269231426e-05,up,0.0005,7.0
2026-Q3,测试工程师,AI输出质量评估,0.0006923966,0.0007187479641288519,2.635136412885194e-05,up,0.0008,17.0
2026-Q3,测试工程师,RAG与向量数据库,-3.5777703e-07,-1.1395786714274436e-07,2.4381916285725563e-07,up,0.0,3.0
2026-Q3,测试工程师,严谨细致与诚信自律,0.06339218,0.06320413947105408,-0.00018804052894592915,down,0.063,17.0
2026-Q3,测试工程师,书面技术文档撰写,0.08298461,0.08295392245054245,-3.068754945755037e-05,down,0.0827,17.0
2026-Q3,测试工程师,云原生与分布式系统,0.003234862,0.0031912901904433966,-4.357180955660324e-05,down,0.0029,17.0
2026-Q3,测试工程师,人机交互与用户体验,0.0062767533,0.006201142445206642,-7.561085479335788e-05,down,0.0067,17.0
2026-Q3,测试工程师,人机语义对齐与协同,1.4101684e-05,1.6221463738474995e-05,2.1197797384749945e-06,up,0.0003,4.0
2026-Q3,测试工程师,仿真数据合成,2.2448701e-05,1.8425736925564706e-05,-4.022964074435294e-06,down,0.0,9.0
2026-Q3,测试工程师,信息管理与数字素养,0.016550533,0.016696125268936157,0.000145592268936158,up,0.0163,17.0
2026-Q3,测试工程师,创造力与创新思维,0.008463554,0.008424910716712475,-3.8643283287525046e-05,down,0.0083,17.0
2026-Q3,测试工程师,口头技术沟通与汇报,0.072904564,0.07289406657218933,-1.0497427810673976e-05,down,0.0737,17.0
2026-Q3,测试工程师,团队协作与协调,0.0932747,0.09327730536460876,2.605364608762595e-06,up,0.0913,17.0
2026-Q3,测试工程师,图形与交互技术,0.003195531,0.003291295375674963,9.576437567496284e-05,up,0.0047,17.0
2026-Q3,测试工程师,多方权衡与方案决策,0.011712274,0.011723394505679607,1.1120505679607443e-05,up,0.0114,17.0
2026-Q3,测试工程师,大数据与分布式计算,0.000708518,0.0007176088402047753,9.090840204775338e-06,up,0.0005,17.0
2026-Q3,测试工程师,大模型开发与微调,0.00014501048,0.00014262206968851388,-2.388410311486127e-06,down,0.0003,5.0
2026-Q3,测试工程师,大模型选型与评测,0.0003168611,0.0003230084548704326,6.147354870432594e-06,up,0.0003,12.0
2026-Q3,测试工程师,嵌入式系统与固件开发,0.04001138,0.03953991457819939,-0.00047146542180061257,down,0.0397,17.0
2026-Q3,测试工程师,异构模态组合与泛化能力,-7.405215e-07,-6.354457582347095e-07,1.050757417652905e-07,up,0.0,2.0
2026-Q3,测试工程师,归纳与演绎推理,0.0051836953,0.005189103074371815,5.407774371814743e-06,up,0.0052,17.0
2026-Q3,测试工程师,批判性逻辑思考,0.060772356,0.060731928795576096,-4.042720442390402e-05,down,0.0612,17.0
2026-Q3,测试工程师,提示设计与提示工程,0.00024541357,0.00023325494839809835,-1.215862160190164e-05,down,0.0005,7.0
2026-Q3,测试工程师,操作系统与系统管理,0.019150114,0.01925293356180191,0.00010281956180191107,up,0.0189,17.0
2026-Q3,测试工程师,数据分析与可视化,0.04116248,0.040800727903842926,-0.00036175209615707526,down,0.0399,17.0
2026-Q3,测试工程师,数据管理与数据库,0.012297948,0.012538622133433819,0.0002406741334338193,up,0.0125,17.0
2026-Q3,测试工程师,时间与资源统筹管理,0.015939433,0.016017908230423927,7.847523042392793e-05,up,0.0158,17.0
2026-Q3,测试工程师,机器学习与深度学习,0.0027972371,0.0027225464582443237,-7.469064175567646e-05,down,0.0031,16.0
2026-Q3,测试工程师,环境适应与压力耐受,0.038136926,0.03793565183877945,-0.00020127416122055208,down,0.0392,17.0
2026-Q3,测试工程师,生成式AI原理与应用,0.00060259923,0.0006019977736286819,-6.014563713181535e-07,down,0.001,8.0
2026-Q3,测试工程师,生成式AI应用开发,0.00055823236,0.0004921152722090483,-6.611708779095168e-05,down,0.0013,7.0
2026-Q3,测试工程师,目标导向与攻坚韧性,0.025981674,0.025966079905629158,-1.559409437084172e-05,down,0.027,17.0
2026-Q3,测试工程师,程序设计与软件工程,0.053911466,0.0537789948284626,-0.00013247117153739746,down,0.0527,17.0
2026-Q3,测试工程师,算法与数据结构,0.0023179657,0.0022462639026343822,-7.170179736561795e-05,down,0.0029,17.0
2026-Q3,测试工程师,系统测试与质量评估,0.12005697,0.12030019611120224,0.00024322611120224102,up,0.1198,17.0
2026-Q3,测试工程师,系统部署交付与运维,0.024126181,0.024143509566783905,1.7328566783905014e-05,up,0.0244,17.0
2026-Q3,测试工程师,终身学习与知识更新,0.042405494,0.042436424642801285,3.093064280128288e-05,up,0.0412,17.0
2026-Q3,测试工程师,网络安全与数据隐私,0.009726748,0.009817325510084629,9.057751008462872e-05,up,0.0083,17.0
2026-Q3,测试工程师,自我监测与工作复盘,0.010046805,0.010040528140962124,-6.276859037876795e-06,down,0.0101,17.0
2026-Q3,测试工程师,自然语言处理技术,0.0002069176,0.00020432245219126344,-2.5951478087365618e-06,down,0.0003,14.0
2026-Q3,测试工程师,计算数学与数据建模,0.004699844,0.00463331863284111,-6.652536715888967e-05,down,0.0047,17.0
2026-Q3,测试工程师,计算机硬件与数字电路,0.044334214,0.044080186635255814,-0.0002540273647441832,down,0.0446,17.0
2026-Q3,测试工程师,计算机网络与通信技术,0.024231197,0.02427508495748043,4.3887957480431145e-05,up,0.0233,17.0
2026-Q3,测试工程师,计算机视觉与多模态,0.0017789927,0.0017679575830698013,-1.1035116930198765e-05,down,0.0013,17.0
2026-Q3,测试工程师,说服与分歧谈判,0.0013019647,0.0012975006829947233,-4.4640170052767745e-06,down,0.0013,17.0
2026-Q3,测试工程师,负责任AI与可解释性,0.00067134877,0.0006998932221904397,2.8544452190439745e-05,up,0.0008,15.0
2026-Q3,测试工程师,软件架构与系统设计,0.006519175,0.006545152980834246,2.5977980834245365e-05,up,0.006,17.0
2026-Q3,测试工程师,需求洞察与服务意识,0.026607223,0.026431262493133545,-0.00017596050686645437,down,0.0265,17.0
2026-Q3,测试开发工程师,AI任务拆解与规划,0.0004847094,0.0005222256877459586,3.751628774595854e-05,up,0.0,9.0
2026-Q3,测试开发工程师,AI安全与风险防控,1.41119235e-05,3.214043681509793e-05,1.8028513315097928e-05,up,0.0,5.0
2026-Q3,测试开发工程师,AI幻觉识别与校验,7.682567e-06,1.8982886103913188e-05,1.1300319103913188e-05,up,0.0,3.0
2026-Q3,测试开发工程师,AI智能体构建与编排,1.3354118e-05,3.30896582454443e-05,1.9735540245444297e-05,up,0.0,6.0
2026-Q3,测试开发工程师,AI输出质量评估,0.0010689899,0.0011152693768963218,4.6279476896321677e-05,up,0.0013,10.0
2026-Q3,测试开发工程师,RAG与向量数据库,4.2690954e-06,6.367277819663286e-06,2.0981824196632865e-06,up,0.0,5.0
2026-Q3,测试开发工程师,严谨细致与诚信自律,0.039749674,0.03953991457819939,-0.00020975942180061213,down,0.0414,17.0
2026-Q3,测试开发工程师,书面技术文档撰写,0.052046895,0.05173244699835777,-0.0003144480016422299,down,0.059,17.0
2026-Q3,测试开发工程师,云原生与分布式系统,0.015180838,0.015120366588234901,-6.047141176509889e-05,down,0.0151,17.0
2026-Q3,测试开发工程师,人机交互与用户体验,0.0075919367,0.0075323134660720825,-5.96232339279178e-05,down,0.01,17.0
2026-Q3,测试开发工程师,人机语义对齐与协同,0.0017589794,0.001829278888180852,7.029948818085188e-05,up,0.0013,2.0
2026-Q3,测试开发工程师,仿真数据合成,2.9393792e-05,2.4007749743759632e-05,-5.386042256240369e-06,down,0.0,5.0
2026-Q3,测试开发工程师,信息管理与数字素养,0.004749425,0.004768146201968193,1.8721201968193227e-05,up,0.005,17.0
2026-Q3,测试开发工程师,创造力与创新思维,0.007930759,0.00888277217745781,0.0009520131774578087,up,0.0038,17.0
2026-Q3,测试开发工程师,口头技术沟通与汇报,0.062856466,0.06352140754461288,0.0006649415446128848,up,0.0615,17.0
2026-Q3,测试开发工程师,团队协作与协调,0.0889717,0.08835777640342712,-0.0006139235965728768,down,0.0866,17.0
2026-Q3,测试开发工程师,图形与交互技术,0.002371159,0.002530342899262905,0.00015918389926290527,up,0.0013,15.0
2026-Q3,测试开发工程师,多方权衡与方案决策,0.015831321,0.016140766441822052,0.0003094454418220531,up,0.0163,17.0
2026-Q3,测试开发工程师,大数据与分布式计算,0.0031584431,0.0031143431551754475,-4.40999448245525e-05,down,0.0038,15.0
2026-Q3,测试开发工程师,大模型开发与微调,3.296038e-06,5.588095518760383e-06,2.292057518760383e-06,up,0.0,4.0
2026-Q3,测试开发工程师,大模型选型与评测,0.0021485705,0.002160776173695922,1.2205673695921907e-05,up,0.0025,10.0
2026-Q3,测试开发工程师,嵌入式系统与固件开发,0.040759582,0.040061190724372864,-0.0006983912756271388,down,0.0464,17.0
2026-Q3,测试开发工程师,归纳与演绎推理,0.00034914957,0.00047014420852065086,0.00012099463852065088,up,0.0,12.0
2026-Q3,测试开发工程师,批判性逻辑思考,0.050762136,0.051529690623283386,0.0007675546232833869,up,0.054,17.0
2026-Q3,测试开发工程师,提示设计与提示工程,-8.923962e-06,-5.1969545893371105e-06,3.72700741066289e-06,up,0.0,4.0
2026-Q3,测试开发工程师,操作系统与系统管理,0.020481938,0.020505810156464577,2.3872156464575106e-05,up,0.0188,17.0
2026-Q3,测试开发工程师,数据分析与可视化,0.038506106,0.03805798292160034,-0.0004481230783996565,down,0.0389,17.0
2026-Q3,测试开发工程师,数据管理与数据库,0.025489658,0.025325683876872063,-0.0001639741231279357,down,0.0251,17.0
2026-Q3,测试开发工程师,时间与资源统筹管理,0.018661052,0.01874670758843422,8.565558843421847e-05,up,0.0213,17.0
2026-Q3,测试开发工程师,机器学习与深度学习,0.0029833585,0.0030360096134245396,5.265111342453964e-05,up,0.0038,16.0
2026-Q3,测试开发工程师,环境适应与压力耐受,0.02856343,0.028215201571583748,-0.0003482284284162529,down,0.0314,17.0
2026-Q3,测试开发工程师,生成式AI原理与应用,0.0007561862,0.0008776375907473266,0.0001214513907473266,up,0.0,11.0
2026-Q3,测试开发工程师,生成式AI应用开发,0.0034473662,0.0033070214558392763,-0.00014034474416072364,down,0.005,13.0
2026-Q3,测试开发工程师,目标导向与攻坚韧性,0.021514226,0.02143019065260887,-8.403534739112942e-05,down,0.0188,17.0
2026-Q3,测试开发工程师,程序设计与软件工程,0.10923731,0.10931593924760818,7.862924760818069e-05,up,0.1079,17.0
2026-Q3,测试开发工程师,算法与数据结构,0.006497881,0.006637569051235914,0.0001396880512359146,up,0.0038,17.0
2026-Q3,测试开发工程师,系统测试与质量评估,0.10946359,0.10948213189840317,1.8541898403168222e-05,up,0.1054,17.0
2026-Q3,测试开发工程师,系统部署交付与运维,0.023774995,0.023722074925899506,-5.292007410049454e-05,down,0.0238,17.0
2026-Q3,测试开发工程师,终身学习与知识更新,0.033805184,0.03490810841321945,0.00110292441321945,up,0.0326,17.0
2026-Q3,测试开发工程师,网络安全与数据隐私,0.007792519,0.00796528160572052,0.00017276260572051966,up,0.0075,17.0
2026-Q3,测试开发工程师,自我监测与工作复盘,0.013888359,0.013575739227235317,-0.0003126197727646822,down,0.0151,17.0
2026-Q3,测试开发工程师,自然语言处理技术,0.0014845433,0.001493578078225255,9.034778225255067e-06,up,0.0013,13.0
2026-Q3,测试开发工程师,计算数学与数据建模,0.0047042635,0.004591981880366802,-0.00011228161963319772,down,0.005,17.0
2026-Q3,测试开发工程师,计算机硬件与数字电路,0.034610894,0.03433119133114815,-0.0002797026688518556,down,0.0389,17.0
2026-Q3,测试开发工程师,计算机网络与通信技术,0.036830433,0.03673908859491348,-9.134440508652003e-05,down,0.0389,17.0
2026-Q3,测试开发工程师,计算机视觉与多模态,0.004185782,0.00420474074780941,1.8958747809410224e-05,up,0.0038,17.0
2026-Q3,测试开发工程师,说服与分歧谈判,0.0027331263,0.002701196586713195,-3.192971328680504e-05,down,0.0025,17.0
2026-Q3,测试开发工程师,负责任AI与可解释性,0.000106729916,8.826883276924491e-05,-1.846108323075509e-05,down,0.0,7.0
2026-Q3,测试开发工程师,软件架构与系统设计,0.02416146,0.024161944165825844,4.841658258446235e-07,up,0.0238,17.0
2026-Q3,测试开发工程师,需求洞察与服务意识,0.017631184,0.017089031636714935,-0.0005421523632850658,down,0.0176,17.0
2026-Q3,测试经理/主管,AI任务拆解与规划,7.5124146e-05,8.389982394874096e-05,8.775677948740966e-06,up,0.0,6.0
2026-Q3,测试经理/主管,AI安全与风险防控,2.794106e-05,3.06140718748793e-05,2.673011874879301e-06,up,0.0,3.0
2026-Q3,测试经理/主管,AI幻觉识别与校验,-1.9928702e-06,5.886322469450533e-06,7.879192669450534e-06,up,0.0,1.0
2026-Q3,测试经理/主管,AI输出质量评估,3.0043913e-05,3.192975418642163e-05,1.8858411864216317e-06,up,0.0,5.0
